note_file,note_line,ref_kind,ref_file,ref_line_start,ref_line_end,ref_symbol,context
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-foundation.md,218,file-line,examples/index.rst,26,36,,cial examples include Katrina and global storm-tide cases (`examples/index.rst:26-36`)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-foundation.md,219,file,typical_parameter_selections.rst,,,,"dvection, and tidal constituents are all central concerns (`typical_parameter_selections.rst`; 세부 수치 항목별 인용은 미수록 — source-needed)"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-foundation.md,224,symbol,,,,NWS,- which `NWS` option is best for your real project
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-foundation.md,225,symbol,,,,TAU0,"- what `DT`, `TAU0`, or drag values should be used"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,7,file,nws_parameters.rst,,,,"verification_method: ""2026-07-10 재승격: 공식 docs 직접 대조 — nws_parameters.rst(NWS=3 :248 / =4 :251 / =13 :308-310 / =14 :311-312 / =19 di"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,7,file-line,read_input.F,1782,,,:311-312 / =19 discouraged :32 verbatim). NWS=13 실기능은 코드 정본(read_input.F:1782 owiWindNetcdf namelist·:4721 'OWI Netcdf (NWS13) format') —
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,39,file,docs/user_guide/model_configuration/meteorological_forcing/nws_parameters.rst,,,,(포맷 서술 출처: `docs/user_guide/model_configuration/meteorological_forcing/nws_parameters.rst`)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,45,file-line,examples/index.rst,26,,,- official example: APES Wind Run (`examples/index.rst:26`)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,50,file-line,examples/index.rst,28,,, for: older storm event examples such as Hurricane Isabel (`examples/index.rst:28`)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,55,file-line,read_input.F,1782,,,"pe: OWI-style NetCDF gridded wind and pressure — **코드 정본** `read_input.F:1782`(owiWindNetcdf namelist 필수)·`:4721`(""OWI Netcdf (NWS13) for"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,57,file,owiwind_netcdf.F,,,,r 경로·namelist 요건: [[adcirc-met-forcing-implementation]] §D (owiwind_netcdf.F file:line 인용)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,58,file-line,nws_parameters.rst,308,310,,"- ★code≠docs: `nws_parameters.rst:308-310` 은 NWS=13 을 ""NWS=5 유사 + ramping(WRAMP)"" 으로 서술 — 코드와 diverge"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,63,file-line,nws_parameters.rst,32,,,"tric tropical cyclone forcing — 공식 문서가 NWS=19 를 명시적으로 비권장: `nws_parameters.rst:32` verbatim ""Use of the Dynamic Asymmetric Holland Model (NWS"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,85,symbol,,,,NWS,- ADCIRC forcing interface layer — `NWS` 포맷 계약 (예: `NWS=13`)
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,97,symbol,,,,U10,"- wind fields `U10`, `V10`"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,97,symbol,,,,V10,"- wind fields `U10`, `V10`"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,98,symbol,,,,PSFC,- pressure field `PSFC`
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,100,symbol,,,,lat,- `lat` and `lon` variables
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,100,symbol,,,,lon,- `lat` and `lon` variables
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-nws-families.md,106,file,nws_parameters.rst,,,,n 문서 identity) 보강 후 verified 재승격 검토~~ — **완료(2026-07-10)**: nws_parameters.rst 인용 보강 + verified 재승격
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,48,symbol,,,,U10,"- [ ] variable mapping documented for `U10`, `V10`, `PSFC`"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,48,symbol,,,,V10,"- [ ] variable mapping documented for `U10`, `V10`, `PSFC`"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,48,symbol,,,,PSFC,"- [ ] variable mapping documented for `U10`, `V10`, `PSFC`"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,49,symbol,,,,lat,"- [ ] `lat`, `lon`, `time` handling documented"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,49,symbol,,,,lon,"- [ ] `lat`, `lon`, `time` handling documented"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,49,symbol,,,,time,"- [ ] `lat`, `lon`, `time` handling documented"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,57,symbol,,,,WTIMINC,- [ ] `WTIMINC` policy documented
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,59,symbol,,,,NWS13ColdStartString,- [ ] `NWS13ColdStartString` policy documented
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,60,symbol,,,,NWS13File,- [ ] `NWS13File` override policy documented if applicable
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,61,symbol,,,,NWS13WindMultiplier,- [ ] `NWS13WindMultiplier` use documented if applicable
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,62,symbol,,,,NWS13GroupForPowell,- [ ] `NWS13GroupForPowell` use documented if applicable
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge-requirements-checklist.md,75,symbol,,,,NOUTGW,- [ ] meteorological outputs such as `NOUTGW` policy documented
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,20,file,vortex.F,,,,"GRIB2), the asymmetric Holland model formula via `uvpr` in `vortex.F`, ATCF Best Track input format, inverse-barometer suppressi"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,20,symbol,,,,VmaxBL,"rd-motion correction `stormMotion = 1.5 * h_speed^0.63` and `VmaxBL` adjustments work, the OWI hybrid options (NWS=29 = AHM+OWI,"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,20,symbol,,,,uvpr,"DF, NWS=14 GRIB2), the asymmetric Holland model formula via `uvpr` in `vortex.F`, ATCF Best Track input format, inverse-barome"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,20,symbol,,,,NOIVB,"TCF Best Track input format, inverse-barometer suppression (`NOIVB`), and the ramp `RampMete` for vortex spin-up. Use this when"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,20,symbol,,,,RampMete,"rmat, inverse-barometer suppression (`NOIVB`), and the ramp `RampMete` for vortex spin-up. Use this when wiring a hurricane hindca"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,24,file-line,read_input.F,2157,,,"- `read_input.F:2157, 2190, 2255-2261, 2430, 2884, 2706, 2975` — NWS modes, `BLA"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,24,symbol,,,,RampMete,"61, 2430, 2884, 2706, 2975` — NWS modes, `BLAdj/GEOFACTOR`, `RampMete`."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,25,file-line,wind.F,151,,,"- `wind.F:151, 351, 1415, 1471-1594, 1501-1531, 2798-2970, 3018, 5214-546"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,26,file-line,wind/aswip.F,413,1034,,"- `wind/aswip.F:413-1034`, `wind/vortex.F:186, 748-932` — ASWIP, GAHM `uvpr`."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,26,file-line,wind/vortex.F,186,,,"- `wind/aswip.F:413-1034`, `wind/vortex.F:186, 748-932` — ASWIP, GAHM `uvpr`."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,26,symbol,,,,uvpr,"wip.F:413-1034`, `wind/vortex.F:186, 748-932` — ASWIP, GAHM `uvpr`."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,27,file-line,owiwind.F,184,,,"- `owiwind.F:184, 269` — OWI ASCII reader."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,28,file-line,owiwind_netcdf.F,215,,,"- `owiwind_netcdf.F:215, 681, 747` — OWI NetCDF reader."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,29,file-line,constants.F90,54,,,- `constants.F90:54` — `PRBCKGRND = 1013.0 mb`.
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,34,file-line,wind.F,1501,1517,,"Entry: `NWS20GET` in `wind.F:1501-1517`. Fills nodal wind + pressure, converts wind → stress, ramp"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,34,symbol,,,,NWS20GET,"Entry: `NWS20GET` in `wind.F:1501-1517`. Fills nodal wind + pressure, convert"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,36,file-line,read_input.F,2706,,,`fort.15` line for NWS=20 (`read_input.F:2706`):
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,42,symbol,,,,BLAdj,- `BLAdj` — boundary-layer adjustment factor.
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,43,file-line,wind.F,151,,,`GEOFACTOR` — geostrophic vs cyclostrophic balance switch (`wind.F:151`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,43,symbol,,,,GEOFACTOR,- `GEOFACTOR` — geostrophic vs cyclostrophic balance switch (`wind.F:151`
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,45,file-line,wind.F,5798,5811,," `Rmax`, Holland `B`, quadrant `B`, boundary-layer `Vmax` (`wind.F:5798-5811`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,45,symbol,,,,Rmax,"fort.22` parser reads ATCF-like records + appended quadrant `Rmax`, Holland `B`, quadrant `B`, boundary-layer `Vmax` (`wind.F:"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,45,symbol,,,,Vmax," quadrant `Rmax`, Holland `B`, quadrant `B`, boundary-layer `Vmax` (`wind.F:5798-5811`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,47,file-line,wind.F,6097,,,"Runtime interpolates `Pc, Pn, Rmax, B, BL Vmax` per node (`wind.F:6097`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,51,file-line,wind.F,1471,,,"Older variant, calls `NWS19GET` (`wind.F:1471`). Reads modified ATCF + appended quadrant `Rmax`, Holland "
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,51,file-line,wind.F,5214,5424,,"ads modified ATCF + appended quadrant `Rmax`, Holland `B` (`wind.F:5214-5424`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,51,symbol,,,,NWS19GET,"Older variant, calls `NWS19GET` (`wind.F:1471`). Reads modified ATCF + appended quadrant `R"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,51,symbol,,,,Rmax,"T` (`wind.F:1471`). Reads modified ATCF + appended quadrant `Rmax`, Holland `B` (`wind.F:5214-5424`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,61,file-line,read_input.F,2157,,,WS=29 = NWS=19 (AHM) embedded in **OWI/NWS12 background** (`read_input.F:2157`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,64,file-line,wind.F,1531,,,"Runtime dispatch (`wind.F:1531, 1550`):"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,74,file-line,wind.F,1533,,,S12 OWI **only** (not NWS13 NetCDF) in main blending path (`wind.F:1533`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,82,file-line,wind.F,8288,,,| `14` | GRIB2/NetCDF | originally CFSv2/GFS products (`wind.F:8288`) |
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,85,file-line,owiwind.F,184,,,"Code: `owiwind.F:184` (OWI ASCII control), `:269` (interpolate to nodes), `owiwi"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,85,file-line,owiwind_netcdf.F,215,,,"F:184` (OWI ASCII control), `:269` (interpolate to nodes), `owiwind_netcdf.F:215, 681, 747` (NetCDF)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,89,file-line,wind/aswip.F,413,,,"ward-motion contribution before fitting vortex parameters (`wind/aswip.F:413, 417`):"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,95,file-line,wind.F,5466,,,NWS=19 repeats same correction at runtime (`wind.F:5466`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,97,file-line,wind.F,6051,,,"olates quadrant/isotach `Rmax, B, BL Vmax` via `spInterp` (`wind.F:6051`, `vortex.F:932`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,97,file-line,vortex.F,932,,,"/isotach `Rmax, B, BL Vmax` via `spInterp` (`wind.F:6051`, `vortex.F:932`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,97,symbol,,,,spInterp,"tially interpolates quadrant/isotach `Rmax, B, BL Vmax` via `spInterp` (`wind.F:6051`, `vortex.F:932`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,99,file,vortex.F,,,,The actual GAHM velocity + pressure formula is `uvpr` in `vortex.F`:
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,99,symbol,,,,uvpr,The actual GAHM velocity + pressure formula is `uvpr` in `vortex.F`:
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,107,file-line,vortex.F,792,,,"References: `vortex.F:792, 846, 865, 896`."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,113,file-line,docs/.../nws_parameters.rst,335,,,Required fields (`docs/.../nws_parameters.rst:335`):
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,127,file-line,aswip.F,1024,,,"ites basin-prefixed `AL,` ATCF-style records for NWS19/20 (`aswip.F:1024, 1034`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,129,file-line,vortex.F,186,,," ATCF column**; effectively `Pn − Pc` in Holland formulas (`vortex.F:186, 748`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,133,file-line,constants.F90,54,,,Background pressure: `PRBCKGRND = 1013.0 mb` (`constants.F90:54`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,135,file-line,wind.F,351,,,water: `PRBCKGRND_MH2O = 100 * PRBCKGRND / (rhoWat0 * g)` (`wind.F:351`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,142,file-line,wind.F,1524,,,"(`wind.F:1524, 1594`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,144,symbol,,,,NOIVB,Compile-time `NOIVB` suppresses inverse barometer:
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,148,file-line,wind.F,1415,,,"(`wind.F:1415, 3018`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,150,symbol,,,,NOIVB,Use `NOIVB` when comparing against tide-gauge data already corrected fo
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,154,symbol,,,,RampMete,"e NWS19/20-only spin-up ramp** — common meteorological ramp `RampMete` applies to wind stress, pressure anomaly, and output winds."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,157,file-line,read_input.F,2430,,,"- `NRAMP, DRAMP` (`read_input.F:2430`)."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,158,symbol,,,,DRampMete,- Fine-grained `DRampMete` (`:2884`).
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,161,file-line,wind.F,1487,,,"Applied at `wind.F:1487, 1517` for NWS=19/20."
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,178,file-line,docs/.../generalized_asymmetric_holland_model.rst,670,,,"GAHM docs (`docs/.../generalized_asymmetric_holland_model.rst:670`): evaluated against Best Track, AHM, SLOSH, H*Wind, OWI hi"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,191,symbol,,,,padcswan,e-coupled storm surge | `NWS=320` (NRS=3 + NWS=20); compile `padcswan` |
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,192,symbol,,,,NOIVB,| Wind-only IB-corrected hindcast | `NOIVB` compile flag + `NWS=20` |
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,201,symbol,,,,RampMete,"- `RampMete` ramp ~1-2 days for met spin-up; without it, initial winds s"
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,206,symbol,,,,Rmax,ng raw ATCF with NWS=20 (no ASWIP preprocessing) — quadrant `Rmax`/`B` missing; vortex degenerate.
models/ADCIRC/source-analysis/storm-surge/adcirc-storm-surge.md,212,symbol,,,,NOIVB,er with gauge data already IB-corrected — double-count; use `NOIVB`.
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,34,symbol,,,,NTIP,"How tidal forcing enters ADCIRC: `NTIP` for tidal potential (`fort.15`), open-boundary harmonic con"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,38,file,src/read_input.F,,,,- `NTIP` parsed at `[file=src/read_input.F line=1705-1731]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,38,symbol,,,,NTIP,- `NTIP` parsed at `[file=src/read_input.F line=1705-1731]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,42,file,src/read_input.F,,,, data (`SALTAMP/SALTPHA`) only read when `NTIP=2` at `[file=src/read_input.F line=6282-6463]`; otherwise zeroed
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,43,file,src/timestep.F,,,,en `CTIP=true`; SAL added to `TIP2` when `NTIP=2` at `[file=src/timestep.F line=1517-1560]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,43,symbol,,,,applyTidePotentialForcing,- Runtime: `applyTidePotentialForcing` applies tidal potential when `CTIP=true`; SAL added to `TIP
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,43,symbol,,,,TIP2,ing` applies tidal potential when `CTIP=true`; SAL added to `TIP2` when `NTIP=2` at `[file=src/timestep.F line=1517-1560]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,47,file,src/read_input.F,,,,of forcing frequencies on open boundaries) parsed at `[file=src/read_input.F line=3410-3436]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,47,symbol,,,,NBFR,- `NBFR` (number of forcing frequencies on open boundaries) parsed a
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,48,symbol,,,,AMIG,"- Per-constituent: frequency `AMIG`, nodal factor `FF`, equilibrium argument `FACE`, plus tag"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,48,symbol,,,,FACE,": frequency `AMIG`, nodal factor `FF`, equilibrium argument `FACE`, plus tag"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,50,file,src/read_input.F,,,,"- Amplitude `EMO(I,J)` and phase `EFA(I,J)` at `[file=src/read_input.F line=3450-3456]`, `[file=src/global.F line=387, 1045]`"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,50,file,src/global.F,,,,"A(I,J)` at `[file=src/read_input.F line=3450-3456]`, `[file=src/global.F line=387, 1045]`"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,64,file,src/read_input.F,,,,"At `[file=src/read_input.F line=3431-3456, 3485-3497]`."
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,file,//adcirc.github.io/adcirc/technical_reference/input_files/fort15.h,,,,"며, 분조 헤더 묶음 뒤에 별도의 선택 입력 줄을 추가하지 않는다. 공식 [fort.15 형식](https://adcirc.github.io/adcirc/technical_reference/input_files/fort15.html)의 `ALPHAE`가 이 로컬 구현에서는 `ELEVAL"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,file-line,mesh.F,1822,1834,,/fort15.html)의 `ALPHAE`가 이 로컬 구현에서는 `ELEVALPHA`다. 각 분조의 값은 `mesh.F:1822–1834`가 `NBDV`에서 구성하는 `NBD` 순서로 대응하며 `read_input.F:3493–3496`에 노드
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,file-line,read_input.F,3493,3496,," 각 분조의 값은 `mesh.F:1822–1834`가 `NBDV`에서 구성하는 `NBD` 순서로 대응하며 `read_input.F:3493–3496`에 노드 번호와 함께 기록된다. 실제 수위 적용은 `gwce.F:1644–1649`에서 `EMO(J,I)*"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,file-line,gwce.F,1644,1649,,"로 대응하며 `read_input.F:3493–3496`에 노드 번호와 함께 기록된다. 실제 수위 적용은 `gwce.F:1644–1649`에서 `EMO(J,I)*FF(J)*RampElev*cos(ARG)`를 `Eta2(NBD(I))`에 더한다."
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,symbol,,,,ALPHAE,hub.io/adcirc/technical_reference/input_files/fort15.html)의 `ALPHAE`가 이 로컬 구현에서는 `ELEVALPHA`다. 각 분조의 값은 `mesh.F:1822–1834`가 `NBD
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,symbol,,,,ELEVALPHA,al_reference/input_files/fort15.html)의 `ALPHAE`가 이 로컬 구현에서는 `ELEVALPHA`다. 각 분조의 값은 `mesh.F:1822–1834`가 `NBDV`에서 구성하는 `NBD` 순서로 대응하며
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,symbol,,,,NBDV,HAE`가 이 로컬 구현에서는 `ELEVALPHA`다. 각 분조의 값은 `mesh.F:1822–1834`가 `NBDV`에서 구성하는 `NBD` 순서로 대응하며 `read_input.F:3493–3496`에 노드 번호와 함께 기
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,66,symbol,,,,NBD,서는 `ELEVALPHA`다. 각 분조의 값은 `mesh.F:1822–1834`가 `NBDV`에서 구성하는 `NBD` 순서로 대응하며 `read_input.F:3493–3496`에 노드 번호와 함께 기록된다. 실제 수위 적용
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,73,file,src/gwce.F,,,,at `[file=src/gwce.F line=1638-1650]`.
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,77,file,src/read_input.F,,,,"- `[file=src/read_input.F line=3450-3456, 3410-3436]` — ADCIRC reads pre-computed amp"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,88,file,src/read_input.F,,,,- Reader: `readSelfAttractionAndLoadingFile` at `[file=src/read_input.F line=6282-6463]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,88,symbol,,,,readSelfAttractionAndLoadingFile,- Reader: `readSelfAttractionAndLoadingFile` at `[file=src/read_input.F line=6282-6463]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,95,symbol,,,,TIPOTAG,- Constituent name (matched to `TIPOTAG`)
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,98,file,src/read_input.F,,,,At `[file=src/read_input.F line=6429-6455]`.
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,106,file,src/hstart.F,,,,"at `[file=src/hstart.F line=1529-1532]`, `[file=src/timestep.F line=1547-1555]`."
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,106,file,src/timestep.F,,,,"at `[file=src/hstart.F line=1529-1532]`, `[file=src/timestep.F line=1547-1555]`."
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,110,file,src/timestep.F,,,,orcing` (or `tidePotential%compute` for full TIP) at `[file=src/timestep.F line=1507-1562]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,110,symbol,,,,applyTidePotentialForcing,- Computed in `applyTidePotentialForcing` (or `tidePotential%compute` for full TIP) at `[file=src/tim
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,110,symbol,,,,tidePotential%compute,- Computed in `applyTidePotentialForcing` (or `tidePotential%compute` for full TIP) at `[file=src/timestep.F line=1507-1562]`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,111,symbol,,,,TIP2,- Stored in `TIP2`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,112,file,src/read_input.F,,,,/K1/O1/etc.) are user-defined via `TIPOTAG` block at `[file=src/read_input.F line=3347-3354]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,112,symbol,,,,TIPOTAG,- Constituents (M2/S2/K1/O1/etc.) are user-defined via `TIPOTAG` block at `[file=src/read_input.F line=3347-3354]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,113,symbol,,,,TPK,- `TPK` — tidal potential coefficient
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,114,symbol,,,,AMIGT,- `AMIGT` — frequency
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,115,symbol,,,,ETRF,- `ETRF` — Earth-tide reduction factor
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,116,symbol,,,,FFT,- `FFT` — nodal factor
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,117,symbol,,,,FACET,- `FACET` — equilibrium argument
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,123,file,src/timestep.F,,,,"Multiplies `TPK` term at `[file=src/timestep.F line=1501-1503, 1536]`. Standard values 0.69 (M2/S2/N2), 0."
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,123,symbol,,,,TPK,"Multiplies `TPK` term at `[file=src/timestep.F line=1501-1503, 1536]`. Stand"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,127,symbol,,,,TIP2,- Earth tide → `ETRF * TPK` term in `TIP2`
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,129,symbol,,,,TIP2,- Both summed into `TIP2` for the GWCE forcing
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,133,file,src/adcirc.F,,,,- Latitude dependence in `L_N` at `[file=src/adcirc.F line=301-307]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,133,symbol,,,,L_N,- Latitude dependence in `L_N` at `[file=src/adcirc.F line=301-307]`:
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,137,file,src/timestep.F,,,,"`, selects `L_N(NA, node)` in potential summation at `[file=src/timestep.F line=1541-1555]`, `[file=src/hstart.F line=1525-1532]`"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,137,file,src/hstart.F,,,,"summation at `[file=src/timestep.F line=1541-1555]`, `[file=src/hstart.F line=1525-1532]`"
models/ADCIRC/source-analysis/tide/adcirc-tide-forcing-implementation.md,137,symbol,,,,AMIGT,"- Species class `NA = 0,1,2` chosen from frequency `AMIGT`, selects `L_N(NA, node)` in potential summation at `[file=s"
